10004;31.05.2014;3;0;11.5;12.2;12.9;78.3;5;13.1;14.3;0;0;1022.2
10004;01.06.2014;3;0;11;11.7;12.3;75.8;3;10.1;0.7;0;0;1021.9
10004;02.06.2014;3;0;11.3;12.3;13.4;83.5;2;5.9;10.8;0;0;1020.2
10004;03.06.2014;3;0;12.8;14.1;17.4;84.9;3;7.7;11.2;0;0;1014.6
10004;04.06.2014;3;0;13.3;14.3;17.9;88.1;4;14.3;3.7;0;0;1006.5
10004;05.06.2014;3;0;12.2;13.2;14.5;83.3;5;16.4;6.9;0;0;1006.7
10004;06.06.2014;3;0;12.9;14.1;14.7;80.6;4;15.2;13.7;0;0;1015.1
10004;07.06.2014;3;0;12.6;13.9;15.9;87.7;4;10.2;10.9;0;0;1016.2
10004;08.06.2014;3;0;12.1;14.6;17.5;94.2;2;17.4;7.1;0;0;1019.1
10004;09.06.2014;3;0;12.2;15.3;17.7;0;0;10.6;12.5;0;0;0
10004;10.06.2014;3;0;15.7;16.6;18.7;92.9;3;13.4;8.8;0;0;1018
10004;11.06.2014;3;0;14.8;15.7;16.6;86.1;3;7.7;13.2;0;0;1024.6
10004;12.06.2014;3;0;14.8;15.6;16.8;84.4;3;8.6;14.9;0;0;1026.9
10004;13.06.2014;3;0;14.1;15;15.8;82.4;5;13.3;6.8;0;0;1021.8
10004;14.06.2014;3;0;13.6;14.2;14.7;78.7;5;14.6;10.3;0;0;1021.7
10004;15.06.2014;3;0;13.1;13.9;14.7;77;4;11.4;5.9;0;0;1024
10004;16.06.2014;3;0;13.2;14;14.7;81.9;6;17.3;5.1;0;0;1021.5
10004;17.06.2014;3;0;13.5;14.2;14.7;85.5;5;13.9;14.8;0;0;1023.3
10004;18.06.2014;3;0;13.2;14;14.7;86.1;5;14.1;0.6;0;0;1022.1
10004;19.06.2014;3;0;13.1;14;14.9;81.7;6;19;2.7;0;0;1017.4
10004;20.06.2014;3;0;11.9;13.7;14.4;77.4;6;19.3;6.9;0;0;1016.7
10004;21.06.2014;3;0;11.8;14;15.2;81.6;5;15.1;6.8;0;0;1016.6
10004;22.06.2014;3;0;12.1;13.6;14.7;72.3;5;15.8;7.9;0;0;1019.4
10004;23.06.2014;3;0;12.9;14;15.1;76;4;11.4;5.1;0;0;1021.3
10004;24.06.2014;3;0;12.6;13.6;14.8;77.5;4;11;3.8;0;0;1018
10004;25.06.2014;3;0;13.1;14.1;15.2;75.7;3;9.8;12.9;0;0;1016.8
10004;26.06.2014;3;0;13.9;15.3;17.7;72;2;6.3;11.5;0;0;1016.3
10004;27.06.2014;3;0;14.6;15.7;16.5;84;3;8.2;0.8;0;0;1013
10004;28.06.2014;3;0;13.2;14.3;15.5;82.5;2;8.9;9.9;0;0;1009.5
10004;29.06.2014;3;0;14.1;14.7;16;72.6;3;10.6;10;0;0;1008.6
10004;30.06.2014;3;0;13.9;14.5;15.1;69.2;4;11;12.6;0;0;1014.5
10004;01.07.2014;3;0;12.2;14.2;15.1;76.1;5;14.1;5.3;0;0;1017.9
10004;02.07.2014;3;0;13.7;14.7;15.5;74;4;12;8.2;0;0;1021.1
10004;03.07.2014;3;0;15.4;16.6;17.6;82.3;5;12.4;3.7;0;0;1018.5
10004;04.07.2014;3;0;16.7;17.9;20.8;81.2;4;12.3;12.4;0;0;1010.1
10004;19.07.2014;3;0;19.1;20.5;22.9;82.4;5;13.9;13.3;0;0;1012.9
10004;21.07.2014;3;0;18.4;19.3;20.6;90.7;3;9;1;0;0;1014.8
10004;22.07.2014;3;0;19.2;19.8;20.6;86.3;4;10.8;12.5;0;0;1021.4
10004;23.07.2014;3;0;19.5;20.2;21;86.2;3;9.1;15.4;0;0;1022.5
10004;24.07.2014;3;0;19.9;20.6;21.4;85;4;8.1;13.6;0;0;1019.7
10004;25.07.2014;3;0;20.4;21;21.6;83.1;4;9.6;8.2;0;0;1017
10004;29.08.2014;3;0;0;17.4;0;0;0;0;9.8;0;0;0
10004;30.08.2014;3;0;15.9;16.9;17.7;82.6;5;16.7;6.1;0;0;1011.1
10004;31.08.2014;3;0;15.7;16.6;17.2;74.5;3;8.7;8;0;0;1013.7
10004;01.09.2014;3;0;16.2;16.5;16.9;83.6;3;7.8;1.4;0;0;1019.4
10004;02.09.2014;3;0;16.1;17.1;18.1;82.5;3;8.6;7.7;0;0;1023.8
10004;03.09.2014;3;0;16.4;17.3;18;79.1;4;10.9;13;0;0;1025.9
10004;04.09.2014;3;0;16.6;17.7;18.9;84;4;10.5;12.7;0;0;1022
10004;05.09.2014;3;0;17.5;17.9;18.5;90.8;3;9.2;5.5;0;0;1015.5
10004;06.09.2014;3;0;17.4;17.9;18.5;92.2;3;7.7;1.8;0;0;1012.2
10004;07.09.2014;3;0;15.2;16.6;18;80.9;3;10.5;6.1;0;0;1013.9
10004;08.09.2014;3;0;14;15.6;16.4;72.1;5;18;5.5;0;0;1016.4
10004;09.09.2014;3;0;14;15.4;16.1;75.2;5;15.5;0.5;0;0;1018.6
10004;10.09.2014;3;0;14.6;16;17.3;79.3;5;15.4;1.3;0;0;1020
10004;11.09.2014;3;0;16.2;16.6;17.3;80.3;4;10.4;10.7;0;0;1021.6
10004;12.09.2014;3;0;16.4;17;17.5;84.2;4;10.4;12;0;0;1025
10004;13.09.2014;3;0;16.4;17;17.7;86.1;4;10.6;9.2;0;0;1026.6
10004;14.09.2014;3;0;15.6;16.9;17.8;87.8;5;13.4;1.3;0;0;1023
10004;15.09.2014;3;0;17;17.6;18.3;91.9;4;10.9;0.8;0;0;1019.1
10004;16.09.2014;3;0;17.5;18.1;18.9;90.3;4;12.9;5.5;0;0;1017.4
10004;17.09.2014;3;0;17.4;18.2;19.2;86;5;13;9;0;0;1015.5
10004;18.09.2014;3;0;17.2;18;19.1;88.2;4;11.7;10.3;0;0;1012.9
10004;19.09.2014;3;0;17.3;17.9;18.8;90.2;3;9.9;10.4;0;0;1012.7
10004;20.09.2014;3;0;16.3;17.6;18.4;91.8;3;11.7;2.2;0;0;1013.8
10004;21.09.2014;3;0;13.7;15.6;17;72.9;6;20.6;6.7;0;0;1016.4
10004;22.09.2014;3;0;10.4;14.3;15.2;62.9;6;24;7.8;0;0;1018.4
10004;23.09.2014;3;0;14.2;15.3;16.5;65.5;4;14.1;1.6;0;0;1017.7
10004;24.09.2014;3;0;12.6;15.1;16.8;75.7;4;14.1;3.9;0;0;1008.6
10004;25.09.2014;3;0;13.7;15.4;17.1;76.8;6;18.6;0.1;0;0;1014
10004;26.09.2014;3;0;15;16.7;17.5;81.6;5;14.8;1.1;0;0;1018.9
10004;27.09.2014;3;0;15.1;16;17;67.1;4;11.8;9.9;0;0;1026.1
10004;28.09.2014;3;0;16.3;16.8;17.3;80.8;3;8.4;6.9;0;0;1023.5
10004;29.09.2014;3;0;16.6;16.9;17.6;88.2;3;5.7;3.2;0;0;1021.2
10004;30.09.2014;3;0;15.8;16.8;17.3;90.2;4;10.3;4.1;0;0;1021.8
10004;01.10.2014;3;0;15.9;16.6;17.1;88.8;4;10.4;1.6;0;0;1024.4
10004;02.10.2014;3;0;15.6;16.2;16.7;79.4;3;6.1;2.8;0;0;1028.3
10004;03.10.2014;3;0;15.4;16.5;17.6;87;3;7.4;10.1;0;0;1024.1
10004;04.10.2014;3;0;13.4;17.1;18.6;81.7;5;13.2;9.4;0;0;1015.5
10004;05.10.2014;3;0;13.1;14;15.2;79.1;4;11.3;0;0;0;1017.5
10004;06.10.2014;3;0;14;15.3;16.6;82.1;5;17;5.6;0;0;1010.7
10004;07.10.2014;3;0;10.4;14.5;16.2;76;7;26.9;1.9;0;0;997.7
10004;08.10.2014;3;0;12.6;14.5;16.5;80;6;20.3;3.4;0;0;1000.9
10004;09.10.2014;3;0;11.5;15.5;16.5;79.7;6;28.3;2.2;0;0;1000.3
10004;10.10.2014;3;0;14.8;15.6;16.1;75.1;6;20.4;8.1;0;0;1009.8
10004;11.10.2014;3;0;12.8;14.9;15.6;81.1;4;15.1;1.7;0;0;1012.1
10004;12.10.2014;3;0;13;14.6;17.6;72.2;3;10.7;7.6;0;0;1012.6
10004;13.10.2014;3;0;13.3;14.6;16.4;85.7;5;19.6;0;0;0;1006.5
10004;14.10.2014;3;0;12.2;14.2;16;85.3;3;8.9;4.1;0;0;1005.2
10004;15.10.2014;3;0;13.7;14.5;15.3;83.5;3;9.9;4.5;0;0;1003.2
10004;16.10.2014;3;0;12.9;14.4;15.7;84;3;11;0;0;0;1003
10004;17.10.2014;3;0;15;15.6;16.2;85.8;4;13.8;8;0;0;1010
10004;18.10.2014;3;0;14.8;16.1;17.8;88.5;5;16.3;4.2;0;0;1014.7
10004;19.10.2014;3;0;16;16.7;17.8;88.5;6;20.5;1.8;0;0;1009.8
10004;20.10.2014;1;0;12.6;14.7;16.1;77.1;6;20.5;4.6;0;0;1009.7
10004;21.10.2014;1;0;8.6;13.2;15;81;7;29.3;0.1;0;0;998.2
10004;22.10.2014;1;0;9.5;11.9;13.3;64.8;7;27.6;0.1;0;0;1012.4
10004;23.10.2014;1;0;11.9;13.7;14.7;81.4;5;15.8;0;0;0;1018.3
10004;24.10.2014;1;0;12.3;13;14;91.7;6;18;0;0;0;1015.1
10004;25.10.2014;1;0;13.3;13.9;14.9;76.5;5;15.1;6.1;0;0;1015.5
10004;26.10.2014;1;0;13.9;14.7;15.5;78.2;6;18.8;0.5;0;0;1019.2
10004;27.10.2014;1;0;13.9;14.7;15.1;81.9;6;18.4;2.5;0;0;1019.8
10004;28.10.2014;1;0;11.2;13;14.6;88.4;6;17.1;0.8;0;0;1014.8
10004;29.10.2014;1;0;12.2;12.8;14.5;71.5;4;15;2.6;0;0;1016.2
10004;30.10.2014;1;0;10.8;12.2;14.2;78.4;4;13;2.6;0;0;1021.9
10004;31.10.2014;1;0;12.9;14.1;15.1;93.1;4;9.8;1.6;0;0;1019.7
10004;01.11.2014;1;0;14.4;14.9;15.5;87.5;5;12.4;7.5;0;0;1015.7
10004;02.11.2014;1;0;12;14.4;15.3;84.9;6;21.3;4.3;0;0;1007.4
10004;03.11.2014;1;0;11.2;13.3;14.6;82.7;6;22.5;0.3;0;0;994.2
10004;04.11.2014;1;0;10.5;11.9;12.8;74.2;4;19.8;3;0;0;993.2
10004;05.11.2014;1;0;10.1;11.7;13.2;73.6;2;7.8;2.2;0;0;1002.1
10004;06.11.2014;1;0;8.4;10.7;11.7;77.8;4;12.1;3.6;0;0;1008.6
10004;07.11.2014;1;0;8.6;9.9;11.9;80.5;7;21.9;0.6;0;0;1001.4
10004;08.11.2014;1;0;10.9;11.8;12.7;82.3;6;20.5;4.7;0;0;1005.3
10004;09.11.2014;1;0;10.7;11.7;12.6;81.5;5;16.4;5.8;0;0;1006.6
10004;10.11.2014;1;0;9.4;11.6;12.5;82.9;5;17.5;2.7;0;0;1006.4
10004;11.11.2014;1;0;10;11.2;12.3;85.3;5;19.5;6.9;0;0;1007.2
10004;12.11.2014;1;0;10.5;11.2;12.4;89.2;5;16.8;0;0;0;1004.3
10004;13.11.2014;1;0;8.7;10.9;12.5;91.5;3;11.3;2.5;0;0;1011.9
10004;14.11.2014;1;0;9.7;11.3;12.4;84;6;17.4;0;0;0;1009.2
10004;15.11.2014;1;0;10.7;11.3;12;87.1;6;17.8;0;0;0;1003.5
10004;16.11.2014;1;0;9.2;10.4;11.8;90.3;5;15.7;0;0;0;1001.2
10004;17.11.2014;1;0;9.9;10.9;11.8;86.7;5;11.6;0.8;0;0;1007.2
10007;19.11.2013;3;0;6.9;8.4;9.6;78.9;5;15.9;0;0;0;1005.9
10007;20.11.2013;3;0;3.5;6.5;7.8;70.9;4;13.3;0;0;0;1004.4
10007;21.11.2013;3;0;4.3;5.6;6.6;69.7;4;12.4;0;0;0;1006.7
